Date,Open,High,Low,Close,Volume
2024-02-14,97.28957913054975,98.22165911698886,96.07060553422639,96.34326171051376,1547
2024-02-15,97.21937810056868,99.52330754453443,97.52273952222937,97.60014778413549,2108
2024-02-16,97.73819207130057,98.12186528183832,96.5765033653124,98.15128795508444,3365
2024-02-19,98.02497863732418,99.59566872833257,96.38478727386504,97.48111509252016,4136
2024-02-20,98.19611802513238,99.16346028784336,96.40904405649748,96.96893160826511,2174
2024-02-21,96.48855377911518,97.06824342485878,96.31301572543322,96.3171032040412,1338
2024-02-22,97.1616081506672,98.8686783925803,96.90464273902896,97.09631564664389,2645
2024-02-23,97.78363025341675,99.26917474227733,95.67958277691854,97.40796699684603,2574
2024-02-26,98.11077639155211,98.68920773796961,96.65476027949018,97.73946039916342,3695
2024-02-27,97.71878900260393,98.08231806243556,96.45271449947856,97.16796006989622,1083
2024-02-28,97.92172435231765,98.35820951394338,96.00080634066671,98.97594442570076,2251
2024-02-29,97.82349685419125,99.21892913791994,96.28307346558431,97.90003302584219,3852
2024-03-01,99.07140467643987,99.97953545702093,97.39161144653326,98.02483474078858,1651
2024-03-04,97.18163919617575,98.4842366801104,98.07886843503998,98.64766257734496,4703
2024-03-05,97.77068868061977,99.27119368817222,96.41539076954899,98.27505322896593,3862
2024-03-06,98.65890417472554,100.50032309357485,97.61165197923168,98.36130177576304,1954
2024-03-07,98.42144653363624,99.9501656817603,97.53407465391153,98.2873264062416,4932
2024-03-08,98.77872109574673,98.9158654993477,97.04130156189773,98.46838437659846,2544
2024-03-11,98.26140823460578,100.30795401372524,98.52182523539935,99.4373058241571,3110
2024-03-12,99.61241876488478,101.32733985760615,98.45415463338925,99.5565424291639,4859
2024-03-13,99.73466594007675,99.82947110602792,97.92710731591036,98.43068817724962,2979
2024-03-14,99.28176662857793,99.93479231740871,98.95344839936786,99.65498864406187,3107
2024-03-15,98.01044998371944,98.70818516230061,96.32113732007483,98.06231543085661,1339
2024-03-18,98.80398813209118,99.81374274405118,96.81259570339692,97.90924046158126,1602
2024-03-19,99.02072943757722,100.92417763582478,97.8673683855411,99.39489000064285,2141
2024-03-20,99.51079927919358,100.79432853296208,99.4648239324396,99.13241881195948,4620
2024-03-21,100.48136828214092,100.71507382926492,100.29498018692271,100.30143961799524,2005
2024-03-22,100.09172232727602,102.82705087929324,99.50308278941276,100.69593361477487,1830
2024-03-25,100.6415209596374,101.30855011093874,100.51986830699403,101.34965702832746,1510
2024-03-26,101.40997623131629,102.70375530016109,99.61314982625981,101.47878426691312,3275
2024-03-27,100.94058569922377,100.49130248595185,99.1754703744698,100.03195017781451,4703
2024-03-28,100.21494740522579,102.05176657700402,99.61133591035441,100.6049559422154,4348
2024-03-29,100.33307449839066,101.15472992730979,98.8314786170133,100.72670698466796,1631
2024-04-01,100.8905585638894,101.106330136801,100.16212451839772,100.5156165505847,4664
2024-04-02,100.18032491851181,101.37867053319884,98.48935656558928,100.71389380887753,3232
2024-04-03,98.6595558055998,100.66181222609693,98.49633012479737,98.93124957360878,3374
2024-04-04,99.0864300053719,100.60101700286555,98.09488453748348,99.7602039511974,3045
2024-04-05,99.31162170992971,101.24442975634514,98.14179590730483,99.07289284645695,3854
2024-04-08,99.58095524698187,100.57566522786217,99.4453071558101,99.82992043737597,1208
2024-04-09,100.89684915869546,102.41047129729229,99.65056845877332,99.66366392879435,3077
2024-04-10,101.27196370883614,101.51373214110635,99.41310408986774,100.70349654361401,4574
2024-04-11,100.68429225563288,101.4301841812911,98.92539950659182,101.028909783433,4232
2024-04-12,100.6877106034724,102.06837865497039,99.62037555301795,100.36394085028768,4789
2024-04-15,100.46383665784528,101.5564095144908,98.98158229146406,99.82500917329341,1072
2024-04-16,101.49156577948752,101.54989330267418,100.5073379361873,100.9004571676487,1283
2024-04-17,100.76066903384833,101.2978318788065,98.65325985767292,101.0090115955082,4559
2024-04-18,101.30693674880264,101.787567916212,99.16155728701158,101.33811850459601,3894
2024-04-19,100.3166710403725,101.76782687545548,99.56574108355197,101.24605479998769,3424
2024-04-22,101.67300723314669,103.44259927834104,100.4057421311485,102.53161220279753,4506
2024-04-23,101.44884437892124,102.44764208815758,101.7363403787053,101.59164310794692,1378
2024-04-24,101.33354894466642,103.86613155766358,100.45839025261341,102.25941052665291,1526
2024-04-25,100.12372846210611,102.18339593674963,100.60685379978503,101.03772793293547,2375
2024-04-26,100.89327133452778,102.36538014458682,100.07275260148265,100.77952300214677,1887
2024-04-29,100.39306727866244,102.59712050010064,100.03424327971373,100.71913557035792,2844
2024-04-30,100.51600161615245,100.88000968451641,100.1107033579765,100.67218960959916,1975
2024-05-01,100.26643692366063,100.74062906051317,100.64613187854377,100.19013940293831,3824
2024-05-02,101.25348012619246,101.68448016909488,99.22953367095296,100.8432901686936,1438
2024-05-03,100.88086265646012,101.18780734878422,99.75365563919438,100.83455789673138,2173
2024-05-06,99.82009117425496,100.61187908619159,99.09466062882306,99.78283056283921,2574
2024-05-07,99.23143768760157,100.88844398724345,99.26961813254911,99.58573969141268,2245
2024-05-08,99.09185323297991,101.2502336695252,97.65601640152525,99.66684473980656,3804
2024-05-09,98.35424186839421,99.35281124798225,97.1168963991858,98.58904619299298,2589
2024-05-10,99.2120972225202,100.88528380324476,97.94002402895825,99.23985791910083,4209
2024-05-13,98.51390458933768,98.64340666398384,96.67392224003743,97.76815708899181,3125
2024-05-14,98.09098354443695,98.90869712352358,96.54512396729066,97.97525357177868,3494
2024-05-15,97.44041519251971,99.43921325007688,97.66532803110937,98.72661790416778,3007
2024-05-16,98.37091609163917,99.75765263329147,98.2920171050092,98.41472936255296,1574
2024-05-17,98.17689504404562,98.35002977592438,97.02904226007625,97.74721378579446,4703
2024-05-20,97.15471145017253,98.22365124540354,96.60877403248551,98.06406372984563,1043
2024-05-21,97.10503352967868,97.97154893495825,96.24448613589804,97.43355478976987,3540
2024-05-22,98.10610308860659,98.92423283284698,96.9273710811138,98.2901218817234,4985
2024-05-23,98.65836915158073,97.98944374303835,96.46601216110626,96.59832669670898,3618
2024-05-24,96.77772441079529,97.48710126028854,95.63726601650585,97.80034252900154,1678
2024-05-27,96.38932886356936,98.76882128551881,96.30589713886125,97.0127938713811,2819
2024-05-28,95.54538858182987,96.80337661973371,94.47513880473717,94.56551819848212,1482
2024-05-29,95.97572465215364,98.24445293505755,95.03976269631691,97.54940607916392,4020
2024-05-30,96.09230374752892,96.3812212453287,94.67130418786725,95.24322163153852,1964
2024-05-31,95.56175957267345,96.94834173620808,94.81337838723523,95.07460651582045,4182
2024-06-03,96.71039136563745,97.55100426351301,96.14854428154837,96.3656479540178,1334
2024-06-04,97.05042775102888,97.92973932380136,94.93316873890302,96.79712709212049,3902
2024-06-05,97.14684869225277,97.7033767404077,95.83078218946822,95.38497493983297,4126
2024-06-06,97.3597368515514,98.96852158333273,96.90271724349762,96.17095925056114,1860
2024-06-07,98.1309688212193,97.65883253023429,96.62486400725795,97.22937342888908,3788
2024-06-10,98.25675630581595,98.55744937355499,97.23727995588602,98.05713757310994,2373
2024-06-11,99.36048634211416,100.70861406225603,98.88533139651702,98.56877191371824,3895
2024-06-12,98.29433618753228,100.30636768607802,97.24705705974037,98.50403132608933,4890
2024-06-13,99.16836340362386,99.40668830330901,97.21544227033208,99.44716528920553,2890
2024-06-14,97.49832051655682,99.39242483547436,98.44497632115913,97.6447444293863,2295
2024-06-17,98.07548919833384,98.33406815691404,96.71378133819559,97.53480296383727,2189
2024-06-18,96.94465231911047,98.2699617930964,96.96095662898523,97.51007674644302,1688
2024-06-19,97.15524297461987,97.37943238285536,97.0416048436664,97.59598938074036,4247
2024-06-20,96.12829272831729,97.0532965963137,94.89776390168763,97.0491436384691,1588
2024-06-21,96.14069074851048,96.24152109330657,94.5315304889218,96.20457712267597,1823
2024-06-24,95.73462375062299,96.75282436893106,94.25189878075727,96.30213516580683,3212
2024-06-25,95.00296525600974,97.40448616043078,95.39975442780009,96.57240390645993,3969
2024-06-26,95.52033443808536,96.7459667941342,94.59797190217921,95.84935361171772,4247
2024-06-27,95.48031711504363,96.58411258208596,94.685593716535,95.58535672718156,1727
2024-06-28,96.44418596421143,96.79315988477364,95.68555674726113,96.5929367189704,2619
2024-07-01,95.93048754329192,98.11312444440745,96.88884987782033,97.55387663216435,1773
2024-07-02,97.5161535361417,99.02227155022516,96.96069919615569,98.81511882338873,4807
2024-07-03,98.45670264124622,99.48466383049234,98.80322389567202,99.80341611709646,2466
2024-07-04,98.80109512551923,100.71886873301835,99.0290765132556,99.97788701158589,3265
2024-07-05,99.54923381028259,100.02255987703357,97.83715712145505,98.99446080379654,1230
2024-07-08,98.13961078700306,99.23014359094103,97.29876826131743,98.78559609921152,3695
2024-07-09,99.29014363568616,100.769778824613,99.02521888010422,98.75513464298535,4987
2024-07-10,99.84531532719109,99.59022186862278,98.31726873875529,98.8195943981909,2524
2024-07-11,98.25925519890386,99.4766567416076,97.73030757597874,99.08232294804523,4866
2024-07-12,98.87895785166393,99.75915267292014,96.8902821073549,98.64015276810697,3724
2024-07-15,98.71679825783396,99.61451964883045,97.62160127871107,98.50401058120774,4892
2024-07-16,98.10813370605513,99.1521707342083,97.63974231490607,98.33420936613834,4679
2024-07-17,99.35235732076183,101.12338662317254,97.72220894041173,99.35312366544024,3802
2024-07-18,98.7593617283938,101.13725471997475,99.15918613482893,98.65886100502303,2416
2024-07-19,98.68347060865736,100.3391791958253,98.89661979731072,99.04278459163915,1938
2024-07-22,99.31426686846596,100.58087369582555,98.65117091287317,99.52348826759626,2146
2024-07-23,98.70418220555321,99.79225604229379,96.83115482831892,98.30563338815978,1779
2024-07-24,98.83815742150344,101.2416422657798,98.79680304283052,99.27492108356867,4128
2024-07-25,98.60265030289077,100.36010831391746,97.16527502917417,99.64313443610646,2523
2024-07-26,98.67747163438868,99.93542040039851,96.60743153081188,98.74476621980614,3437
2024-07-29,99.21952551637708,98.97555670048318,97.29374257762278,99.30872028871474,4218
2024-07-30,97.3966627056807,99.09489702774594,98.02756164280322,98.12586087671136,4035
2024-07-31,98.95350720773486,99.8362178174326,97.07356388832224,98.82698494859727,1907
2024-08-01,98.9174931583191,100.79788287240036,98.04716009632241,98.74249211835273,1126
2024-08-02,99.60190628147667,100.21308483992975,99.69117282370892,99.25033311560064,2371
2024-08-05,99.66437755806294,100.61825784035247,99.13777929677019,100.8395792652381,3502
2024-08-06,99.37222964911605,100.6303990857862,98.7248684875918,100.45119046016377,2837
2024-08-07,99.31409064262938,100.86177150290646,99.28140007059146,99.2834692458398,2576
2024-08-08,99.40042171812912,101.39045580645285,98.21314710929607,99.79538137130615,1765
2024-08-09,100.03856057653408,101.77685652070525,99.4843687751047,99.65662215343069,3248
2024-08-12,99.50680878188196,101.12513630548223,98.4706544171481,99.3235393207996,4961
2024-08-13,98.8311534245357,101.55745390278972,98.01319994023474,99.28155379504167,2756
2024-08-14,99.78835642002886,100.16366491257617,99.63622416442145,99.70868245045898,1577
2024-08-15,100.06438718048794,101.66277657915298,100.07104260240067,99.57804014330505,4049
2024-08-16,101.10255442158471,100.98503364314202,99.92887846968524,99.9154505216215,4726
2024-08-19,101.64657480052482,102.52739960067036,100.25267749258573,100.84618389402651,4939
2024-08-20,101.7586284690345,102.07057867891614,100.23369355562107,100.82178468239862,3631
2024-08-21,100.79599819675182,100.74521385128463,98.67167100217804,100.3641310298097,4518
2024-08-22,100.61199805944551,100.23282586428078,98.71207985907391,99.99775090489247,4043
2024-08-23,100.48203129412023,101.30690790096695,98.93167244843042,101.34933291895614,1754
2024-08-26,99.85511910432922,101.92013239304042,99.06866399758763,100.09948277379338,4161
2024-08-27,101.73443468585646,102.25372492600111,100.37530393182385,100.68348383924486,3421
2024-08-28,100.5550813785575,101.79625350866019,99.59831444829108,100.72655699821375,1762
2024-08-29,101.78671804697328,102.50734239999932,98.90199652238121,100.8289445971788,2452
2024-08-30,100.51580076040382,102.24941418889935,99.29988356939423,100.68180433714858,4436
2024-09-02,99.565148026336,100.92486965124861,100.05993649920383,99.90659152143363,1125
2024-09-03,101.18912275271022,101.62633228618623,98.39094375723354,100.28499006529464,4485
2024-09-04,101.4016850972857,102.56318574843606,100.74187105037201,101.42260293808339,2902
2024-09-05,100.98243407896678,100.66616594022034,98.84034099291539,101.08437856921024,3684
2024-09-06,101.2619771975776,102.65445066161129,99.96136317328173,100.7484482351956,4079
2024-09-09,101.20190107330173,101.31476175360255,101.06783361821226,101.0002385644282,2341
2024-09-10,101.02590071271287,101.8395344466409,99.00617587107998,100.43405956188565,4323
2024-09-11,100.65170609384737,102.78053017154213,100.25625284472197,100.69213286867686,1301
2024-09-12,101.04857206896617,103.1846352041737,100.33549781670168,101.42119285389944,2714
2024-09-13,101.17337258137795,102.75573025449852,101.1983452099805,101.21955873576631,4152
2024-09-16,101.24241276364411,102.26140579699312,99.91926244060014,101.53130791684018,3575
2024-09-17,100.72696542485446,101.89534140274141,101.23094455665898,101.35143555786655,1759
2024-09-18,101.44095658650784,101.37145118894924,99.86151857647636,100.95517924430054,2721
2024-09-19,100.74207160091666,101.20432137954218,99.74218619816845,100.61177348525456,3056
2024-09-20,100.57766340173858,100.78969910127341,98.61766960947945,100.36020249190898,1054
2024-09-23,100.59449541036338,101.52650231891849,99.97867840330746,99.9729558644857,3227
2024-09-24,101.49513704549163,103.58443344798688,100.67234036841998,102.88274470029526,1848
2024-09-25,102.82901623059946,103.83637901634624,100.79851765285002,103.86877475357102,1352
2024-09-26,103.44430838138152,103.10990928038825,102.70985733019324,103.29717160633895,3722
2024-09-27,103.6704250112573,104.78261175741663,102.95814378721926,104.57585267551646,2345
2024-09-30,102.62215887162256,105.00276698166495,102.30632476745328,103.89226739931782,4582
2024-10-01,103.40834747934998,105.54449691516137,102.12183566355262,103.53728909535081,3045
2024-10-02,104.05714559881024,104.93464153466316,103.34252842062946,103.81087202679605,1125
2024-10-03,103.7907107340251,104.20138239327298,102.923292286715,103.05714150154542,1894
2024-10-04,103.1801281817491,104.34199710516364,102.8311873606394,103.65040611297896,4591
